count,TweetId,TimeStamp,Tweet,LocationName_User,Latitude,Longitude,BoundingPoint,User Mentions,URLs,Hashtags,Fav_Count,Followers_Count
196,1.22704E+18,11-02-2020 01:22,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36, India,NA,NA,NA,['Tiredearth'],[],[],4435,171
,,,,,,,,,,,,
197,1.227E+18,10-02-2020 22:44,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,United Kingdom,NA,NA,NA,['Tiredearth'],[],[],2092,4194
,,,,,,,,,,,,
198,1.22698E+18,10-02-2020 21:37,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,,NA,NA,NA,['Tiredearth'],[],[],26365,484
,,,,,,,,,,,,
199,1.22698E+18,10-02-2020 21:09,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,Orléans (France),NA,NA,NA,['Tiredearth'],[],[],530,1777
,,,,,,,,,,,,
200,1.22698E+18,10-02-2020 21:06,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,india,NA,NA,NA,['Tiredearth'],[],[],9056,73
,,,,,,,,,,,,
201,1.22697E+18,10-02-2020 20:56,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,"De Pere, Wisconsin  ",NA,NA,NA,['Tiredearth'],[],[],64,2143
,,,,,,,,,,,,
202,1.22697E+18,10-02-2020 20:55,#AnPost: We've proven that zero #CarbonEmission delivery is achievable. An Post’s CEO David McRedmond is calling on organisations to deliver a 100% #GreenDelivery Zone in #Dublin https://t.co/4K6dAbzWY8 @DavidMcredmond @UNGtB @PostEurop @Postvox #ForYourWorld https://t.co/aWwOX7u2yv,"Dublin City, Ireland",NA,NA,NA,['UPU_UN'],[],"['CarbonEmission', 'AnPost']",1378,75
,,,,,,,,,,,,
203,1.22696E+18,10-02-2020 20:15,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,"Abuja, Nigeria",NA,NA,NA,['Tiredearth'],[],[],17195,683
,,,,,,,,,,,,
204,1.22694E+18,10-02-2020 18:44,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,,NA,NA,NA,['Tiredearth'],[],[],7595,338
,,,,,,,,,,,,
205,1.22693E+18,10-02-2020 18:05,#AnPost: We've proven that zero #CarbonEmission delivery is achievable. An Post’s CEO David McRedmond is calling on organisations to deliver a 100% #GreenDelivery Zone in #Dublin https://t.co/4K6dAbzWY8 @DavidMcredmond @UNGtB @PostEurop @Postvox #ForYourWorld https://t.co/aWwOX7u2yv,Dublin,NA,NA,NA,['UPU_UN'],[],"['CarbonEmission', 'AnPost']",5224,9486
,,,,,,,,,,,,
206,1.22693E+18,10-02-2020 18:02,"It is Basic Math, But It Works: Carbon Neutrality

#CarbonNeutral #CarbonFootprint #CarbonOffset #CarbonTax #CarbonEmission #ClimateChange

https://t.co/8eUFhO9BkZ",Toronto,NA,NA,NA,[],['https://t.co/8eUFhO9BkZ'],"['ClimateChange', 'CarbonEmission', 'CarbonTax', 'CarbonOffset', 'CarbonFootprint', 'CarbonNeutral']",1080,830
,,,,,,,,,,,,
207,1.22692E+18,10-02-2020 17:09,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,(((البيئة سفينة سيدنا نوح))),NA,NA,NA,['Tiredearth'],[],[],367,13231
,,,,,,,,,,,,
208,1.22691E+18,10-02-2020 16:45,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,Centre of Excellence,NA,NA,NA,['Tiredearth'],[],[],6165,1965
,,,,,,,,,,,,
209,1.22691E+18,10-02-2020 16:41,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,,NA,NA,NA,['Tiredearth'],[],[],39837,314
,,,,,,,,,,,,
210,1.22691E+18,10-02-2020 16:39,#AnPost: We've proven that zero #CarbonEmission delivery is achievable. An Post’s CEO David McRedmond is calling on organisations to deliver a 100% #GreenDelivery Zone in #Dublin https://t.co/4K6dAbzWY8 @DavidMcredmond @UNGtB @PostEurop @Postvox #ForYourWorld https://t.co/aWwOX7u2yv,"London, England",NA,NA,NA,['UPU_UN'],[],"['CarbonEmission', 'AnPost']",27975,559
,,,,,,,,,,,,
211,1.22691E+18,10-02-2020 16:34,#AnPost: We've proven that zero #CarbonEmission delivery is achievable. An Post’s CEO David McRedmond is calling on organisations to deliver a 100% #GreenDelivery Zone in #Dublin https://t.co/4K6dAbzWY8 @DavidMcredmond @UNGtB @PostEurop @Postvox #ForYourWorld https://t.co/aWwOX7u2yv,Vienna,NA,NA,NA,['UPU_UN'],[],"['CarbonEmission', 'AnPost']",11176,1557
,,,,,,,,,,,,
212,1.22691E+18,10-02-2020 16:30,#AnPost: We've proven that zero #CarbonEmission delivery is achievable. An Post’s CEO David McRedmond is calling on organisations to deliver a 100% #GreenDelivery Zone in #Dublin https://t.co/4K6dAbzWY8 @DavidMcredmond @UNGtB @PostEurop @Postvox #ForYourWorld https://t.co/aWwOX7u2yv,"Berne, Switzerland",NA,NA,NA,"['Postvox', 'PostEurop', 'UNGtB', 'DavidMcredmond']",['https://t.co/4K6dAbzWY8'],"['ForYourWorld', 'Dublin', 'GreenDelivery', 'CarbonEmission', 'AnPost']",1331,7107
,,,,,,,,,,,,
213,1.2269E+18,10-02-2020 15:53,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,kind of somewhere NW of.,NA,NA,NA,['Tiredearth'],[],[],38244,2169
,,,,,,,,,,,,
214,1.2269E+18,10-02-2020 15:51,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,"Abuja, Nigeria",NA,NA,NA,['Tiredearth'],[],[],26207,6226
,,,,,,,,,,,,
215,1.22688E+18,10-02-2020 14:58,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,"Awka, Nigeria",NA,NA,NA,['Tiredearth'],[],[],166,41
,,,,,,,,,,,,
216,1.22687E+18,10-02-2020 14:25,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,Ekiti-State,NA,NA,NA,['Tiredearth'],[],[],3415,565
,,,,,,,,,,,,
217,1.22686E+18,10-02-2020 13:32,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,DELHI,NA,NA,NA,['Tiredearth'],[],[],255,183
,,,,,,,,,,,,
218,1.22686E+18,10-02-2020 13:22,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,"Toronto, Canada",NA,NA,NA,['Tiredearth'],[],[],35120,265
,,,,,,,,,,,,
219,1.22684E+18,10-02-2020 12:25,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,,NA,NA,NA,['Tiredearth'],[],[],1737,464
,,,,,,,,,,,,
220,1.22684E+18,10-02-2020 12:22,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,,NA,NA,NA,['Tiredearth'],[],[],1887,404
,,,,,,,,,,,,
221,1.22684E+18,10-02-2020 12:13,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,,NA,NA,NA,['Tiredearth'],[],[],3640,1193
,,,,,,,,,,,,
222,1.22684E+18,10-02-2020 12:11,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,Schweiz,NA,NA,NA,['Tiredearth'],[],[],22564,220
,,,,,,,,,,,,
223,1.22684E+18,10-02-2020 11:48,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,Melbourne,NA,NA,NA,['Tiredearth'],[],[],18059,1513
,,,,,,,,,,,,
224,1.22684E+18,10-02-2020 11:48,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,"California, USA",NA,NA,NA,['Tiredearth'],[],[],6207,869
,,,,,,,,,,,,
225,1.22683E+18,10-02-2020 11:32,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,,NA,NA,NA,['Tiredearth'],[],[],1949,430
,,,,,,,,,,,,
226,1.22683E+18,10-02-2020 11:14,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,Earth,NA,NA,NA,['Tiredearth'],[],[],78,466
,,,,,,,,,,,,
227,1.22682E+18,10-02-2020 11:00,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,,NA,NA,NA,['Tiredearth'],[],[],825,146
,,,,,,,,,,,,
228,1.22682E+18,10-02-2020 10:59,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,,NA,NA,NA,['Tiredearth'],[],[],9726,5367
,,,,,,,,,,,,
229,1.22682E+18,10-02-2020 10:56,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,"Brooklyn, NY",NA,NA,NA,['Tiredearth'],[],[],9404,5175
,,,,,,,,,,,,
230,1.22682E+18,10-02-2020 10:55,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,"Grünwald, Deutschland",NA,NA,NA,['Tiredearth'],[],[],777,94
,,,,,,,,,,,,
231,1.22682E+18,10-02-2020 10:54,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,"New Jersey, USA",NA,NA,NA,['Tiredearth'],[],[],13619,6405
,,,,,,,,,,,,
232,1.22682E+18,10-02-2020 10:42,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,Jungles of Earth,NA,NA,NA,['Tiredearth'],[],[],2965,2075
,,,,,,,,,,,,
233,1.22682E+18,10-02-2020 10:37,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,"India, Kerala",NA,NA,NA,['Tiredearth'],[],[],31705,5162
,,,,,,,,,,,,
234,1.22682E+18,10-02-2020 10:34,What is a carbon footprint?                                                                                                                                                   #Tiredearth #CarbonEmission #GlobalWarming #ClimateChange #CO2 #AirPollution https://t.co/VOr3fiCi36,Global,NA,NA,NA,[],['https://t.co/VOr3fiCi36'],"['AirPollution', 'CO2', 'ClimateChange', 'GlobalWarming', 'CarbonEmission', 'Tiredearth']",1947,12021
,,,,,,,,,,,,
235,1.22678E+18,10-02-2020 08:03,"Focus on #SustainableDevelopment . Do not pollute the earth, let others to live. #CarbonEmission #ClimateChange #development #RenewableEnergy #Solar #Hydro #Wind https://t.co/mlGweqGrhc",,NA,NA,NA,[],['https://t.co/mlGweqGrhc'],"['Wind', 'Hydro', 'Solar', 'RenewableEnergy', 'development', 'ClimateChange', 'CarbonEmission', 'SustainableDevelopment']",14811,993
